"X","rt","stimulus","key_press","ListLength","Trial_index","Phase","correct","ExperimentalPhase","Block","word1","word2","save","date","subject_id","trial_type","trial_index","time_elapsed","internal_node_id","response","cue","target","SequenceLength","sequence","letterSeen","queriedPosition","Stimulus_type","TrialType","timeMs","timeMin","score","correct_01","validTrials","validID","W2VWordPairsSim","SimBins","Error_type"
45177,3693.59999999404,"<h1>prism</h1><br><br><br> Please press space as soon as you recall the target.",32,14,6,"CuePresentation",FALSE,"True",3,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",693,1300125,"0.0-693.0","0","prism","ring",NA,NA,NA,10,NA,NA,NA,NA,NA,0,"False","True",0.359066430514316,2,"Omission"
45179,4514.80000001192,"<h1>vial</h1><br><br><br> Please press space as soon as you recall the target.",32,14,7,"CuePresentation",TRUE,"True",3,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",697,1307758,"0.0-697.0","goblet","vial","goblet",NA,NA,NA,13,NA,NA,NA,NA,NA,1,"False","True",0.665338846800113,4,"Correct"
45181,1709.30000001192,"<h1>lion</h1><br><br><br> Please press space as soon as you recall the target.",32,14,8,"CuePresentation",TRUE,"True",3,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",701,1312711,"0.0-701.0","fossil","lion","fossil",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.196524623623291,1,"Correct"
45183,2517.89999997616,"<h1>leech</h1><br><br><br> Please press space as soon as you recall the target.",32,14,9,"CuePresentation",TRUE,"True",3,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",705,1319423,"0.0-705.0","worm","leech","worm",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.809647988325674,5,"Correct"
45185,1996.29999998212,"<h1>coal</h1><br><br><br> Please press space as soon as you recall the target.",32,14,10,"CuePresentation",TRUE,"True",3,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",709,1324168,"0.0-709.0","globe","coal","globe",NA,NA,NA,12,NA,NA,NA,NA,NA,1,"False","True",0.0521687423182363,1,"Correct"
45319,2533.19999998808,"<h1>garlic</h1><br><br><br> Please press space as soon as you recall the target.",32,24,1,"CuePresentation",TRUE,"True",4,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",993,1863262,"0.0-993.0","cannon","garlic","cannon",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",0.114988934111725,1,"Correct"
45321,2492.79999998212,"<h1>knob</h1><br><br><br> Please press space as soon as you recall the target.",32,24,2,"CuePresentation",TRUE,"True",4,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",997,1869447,"0.0-997.0","button","knob","button",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","True",0.874543616124306,5,"Correct"
45323,4329.69999998808,"<h1>chip</h1><br><br><br> Please press space as soon as you recall the target.",32,24,3,"CuePresentation",FALSE,"True",4,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",1001,1876912,"0.0-1001.0","0","chip","tablet",NA,NA,NA,4,NA,NA,NA,NA,NA,0,"True","True",0.423135805458718,3,"Omission"
45325,1613.09999999404,"<h1>scone</h1><br><br><br> Please press space as soon as you recall the target.",32,24,4,"CuePresentation",TRUE,"True",4,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",1005,1881184,"0.0-1005.0","cake","scone","cake",NA,NA,NA,17,NA,NA,NA,NA,NA,1,"False","True",1.00000003206391,5,"Correct"
45327,3985.5,"<h1>noose</h1><br><br><br> Please press space as soon as you recall the target.",32,24,5,"CuePresentation",FALSE,"True",4,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",1009,1888393,"0.0-1009.0","0","noose","ramp",NA,NA,NA,7,NA,NA,NA,NA,NA,0,"True","True",0.322929995896929,2,"Omission"
45329,5348.90000000596,"<h1>radio</h1><br><br><br> Please press space as soon as you recall the target.",32,24,6,"CuePresentation",TRUE,"True",4,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",1013,1896690,"0.0-1013.0","dress","radio","dress",NA,NA,NA,24,NA,NA,NA,NA,NA,1,"False","True",0.003992160614718,1,"Correct"
45331,3965,"<h1>cape</h1><br><br><br> Please press space as soon as you recall the target.",32,24,7,"CuePresentation",FALSE,"True",4,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",1017,1904027,"0.0-1017.0","sheet","cape","chime",NA,NA,NA,13,NA,NA,NA,NA,NA,0,"False","True",0.257361994057368,2,"Intrusion"
45333,4324.40000000596,"<h1>yarn</h1><br><br><br> Please press space as soon as you recall the target.",32,24,8,"CuePresentation",FALSE,"True",4,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",1021,1911779,"0.0-1021.0","0","yarn","alpaca",NA,NA,NA,9,NA,NA,NA,NA,NA,0,"True","True",0.730008656413105,4,"Omission"
45335,1756.40000000596,"<h1>file</h1><br><br><br> Please press space as soon as you recall the target.",32,24,9,"CuePresentation",TRUE,"True",4,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",1025,1917020,"0.0-1025.0","folder","file","folder",NA,NA,NA,14,NA,NA,NA,NA,NA,1,"False","True",0.761074923120327,4,"Correct"
45337,1964.79999998212,"<h1>visor</h1><br><br><br> Please press space as soon as you recall the target.",32,24,10,"CuePresentation",TRUE,"True",4,"","","True","27_8_2023_13_58_17","lwdj40c1bj9m7ta","html-keyboard-response",1029,1922141,"0.0-1029.0","helmet","visor","helmet",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",1.0000000639651,5,"Correct"
45478,9039.89999999991,"<h1>blind</h1><br><br><br> Please press space as soon as you recall the target.",32,26,1,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",297,671688,"0.0-297.0","chest","blind","switch",NA,NA,NA,15,NA,NA,NA,NA,NA,0,"False","False",0.252173754849272,2,"Intrusion"
45480,3468.90000000014,"<h1>filter</h1><br><br><br> Please press space as soon as you recall the target.",32,26,2,"CuePresentation",TRUE,"True",1,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",301,678920,"0.0-301.0","vacuum","filter","vacuum",NA,NA,NA,20,NA,NA,NA,NA,NA,1,"False","False",0.614644204708111,4,"Correct"
45482,12388,"<h1>ring</h1><br><br><br> Please press space as soon as you recall the target.",32,26,3,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",305,695648,"0.0-305.0","","ring","prism",NA,NA,NA,7,NA,NA,NA,NA,NA,0,"True","False",0.359066430514316,2,"Omission"
45484,9083.40000000014,"<h1>anklet</h1><br><br><br> Please press space as soon as you recall the target.",32,26,4,"CuePresentation",TRUE,"True",1,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",309,710776,"0.0-309.0","thumb","anklet","thumb",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","False",0.47748479244258,3,"Correct"
45486,47922.8,"<h1>crank</h1><br><br><br> Please press space as soon as you recall the target.",32,26,5,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",313,763599,"0.0-313.0","","crank","pulley",NA,NA,NA,9,NA,NA,NA,NA,NA,0,"True","False",0.999999982961594,5,"Omission"
45488,12324.6000000001,"<h1>faucet</h1><br><br><br> Please press space as soon as you recall the target.",32,26,6,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",317,779511,"0.0-317.0","","faucet","blower",NA,NA,NA,2,NA,NA,NA,NA,NA,0,"True","False",0.127666791564387,1,"Omission"
45490,4484.60000000009,"<h1>toilet</h1><br><br><br> Please press space as soon as you recall the target.",32,26,7,"CuePresentation",TRUE,"True",1,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",321,786319,"0.0-321.0","desk","toilet","desk",NA,NA,NA,6,NA,NA,NA,NA,NA,1,"False","False",0.427165723387472,3,"Correct"
45492,4747.60000000009,"<h1>goose</h1><br><br><br> Please press space as soon as you recall the target.",32,26,8,"CuePresentation",TRUE,"True",1,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",325,794183,"0.0-325.0","duck","goose","duck",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","False",0.626741263447438,4,"Correct"
45494,1323.89999999991,"<h1>camel</h1><br><br><br> Please press space as soon as you recall the target.",32,26,9,"CuePresentation",TRUE,"True",1,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",329,799087,"0.0-329.0","crutch","camel","crutch",NA,NA,NA,24,NA,NA,NA,NA,NA,1,"False","False",0.366853562408624,2,"Correct"
45496,4611.5,"<h1>gravy</h1><br><br><br> Please press space as soon as you recall the target.",32,26,10,"CuePresentation",TRUE,"True",1,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",333,807015,"0.0-333.0","grits","gravy","grits",NA,NA,NA,14,NA,NA,NA,NA,NA,1,"False","False",0.999999922215502,5,"Correct"
45570,5537,"<h1>blazer</h1><br><br><br> Please press space as soon as you recall the target.",32,4,1,"CuePresentation",TRUE,"True",2,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",457,1085831,"0.0-457.0","jacket","blazer","jacket",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","False",1.00000002728999,5,"Correct"
45572,1035.30000000028,"<h1>melon</h1><br><br><br> Please press space as soon as you recall the target.",32,4,2,"CuePresentation",TRUE,"True",2,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",461,1090439,"0.0-461.0","radish","melon","radish",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","False",0.568227410855373,3,"Correct"
45574,915.899999999907,"<h1>drain</h1><br><br><br> Please press space as soon as you recall the target.",32,4,3,"CuePresentation",TRUE,"True",2,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",465,1094815,"0.0-465.0","sink","drain","sink",NA,NA,NA,1,NA,NA,NA,NA,NA,1,"False","False",0.631240283731934,4,"Correct"
45576,460.599999999627,"<h1>fudge</h1><br><br><br> Please press space as soon as you recall the target.",32,4,4,"CuePresentation",TRUE,"True",2,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",469,1098280,"0.0-469.0","rifle","fudge","rifle",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","False",0.0253189744766434,1,"Correct"
45680,8673.10000000009,"<h1>skirt</h1><br><br><br> Please press space as soon as you recall the target.",32,14,1,"CuePresentation",TRUE,"True",3,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",673,1545760,"0.0-673.0","blouse","skirt","blouse",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","False",0.999999967678032,5,"Correct"
45682,2772.20000000019,"<h1>neck</h1><br><br><br> Please press space as soon as you recall the target.",32,14,2,"CuePresentation",TRUE,"True",3,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",677,1553256,"0.0-677.0","chin","neck","chin",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","False",0.664305571140951,4,"Correct"
45684,3124.5,"<h1>hawk</h1><br><br><br> Please press space as soon as you recall the target.",32,14,3,"CuePresentation",TRUE,"True",3,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",681,1559704,"0.0-681.0","eagle","hawk","eagle",NA,NA,NA,11,NA,NA,NA,NA,NA,1,"False","False",1.00000004736111,5,"Correct"
45686,2556,"<h1>chime</h1><br><br><br> Please press space as soon as you recall the target.",32,14,4,"CuePresentation",FALSE,"True",3,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",685,1565592,"0.0-685.0","0","chime","cape",NA,NA,NA,12,NA,NA,NA,NA,NA,0,"False","False",0.257361994057368,2,"Omission"
45688,2491.39999999991,"<h1>apple</h1><br><br><br> Please press space as soon as you recall the target.",32,14,5,"CuePresentation",TRUE,"True",3,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",689,1572199,"0.0-689.0","kiwi","apple","kiwi",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","False",0.630507650883796,4,"Correct"
45690,5284.80000000028,"<h1>cactus</h1><br><br><br> Please press space as soon as you recall the target.",32,14,6,"CuePresentation",FALSE,"True",3,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",693,1580576,"0.0-693.0","0","cactus","moose",NA,NA,NA,5,NA,NA,NA,NA,NA,0,"True","False",0.346216021008962,2,"Omission"
45692,10100.3000000003,"<h1>floss</h1><br><br><br> Please press space as soon as you recall the target.",32,14,7,"CuePresentation",FALSE,"True",3,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",697,1594440,"0.0-697.0","0","floss","powder",NA,NA,NA,4,NA,NA,NA,NA,NA,0,"True","False",0.48735431534364,3,"Omission"
45694,1034,"<h1>girl</h1><br><br><br> Please press space as soon as you recall the target.",32,14,8,"CuePresentation",TRUE,"True",3,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",701,1597967,"0.0-701.0","chick","girl","chick",NA,NA,NA,6,NA,NA,NA,NA,NA,1,"False","False",0.624724496623479,4,"Correct"
45696,5067.5,"<h1>medal</h1><br><br><br> Please press space as soon as you recall the target.",32,14,9,"CuePresentation",TRUE,"True",3,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",705,1605992,"0.0-705.0","torso","medal","torso",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","False",0.0172931447275061,1,"Correct"
45698,5179.30000000028,"<h1>chisel</h1><br><br><br> Please press space as soon as you recall the target.",32,14,10,"CuePresentation",TRUE,"True",3,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",709,1614240,"0.0-709.0","spool","chisel","spool",NA,NA,NA,13,NA,NA,NA,NA,NA,1,"False","False",0.561989970663317,3,"Correct"
45832,4338,"<h1>buggy</h1><br><br><br> Please press space as soon as you recall the target.",32,24,1,"CuePresentation",TRUE,"True",4,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",993,2237915,"0.0-993.0","cart","buggy","cart",NA,NA,NA,1,NA,NA,NA,NA,NA,1,"False","False",0.428620405334395,3,"Correct"
45834,4651.79999999981,"<h1>slicer</h1><br><br><br> Please press space as soon as you recall the target.",32,24,2,"CuePresentation",FALSE,"True",4,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",997,2246075,"0.0-997.0","0","slicer","hummus",NA,NA,NA,6,NA,NA,NA,NA,NA,0,"False","False",0.500551068441678,3,"Omission"
45836,8548.60000000056,"<h1>pepper</h1><br><br><br> Please press space as soon as you recall the target.",32,24,3,"CuePresentation",FALSE,"True",4,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",1001,2257651,"0.0-1001.0","0","pepper","game",NA,NA,NA,9,NA,NA,NA,NA,NA,0,"True","False",0.0586781382709476,1,"Omission"
45838,6203.90000000037,"<h1>rosary</h1><br><br><br> Please press space as soon as you recall the target.",32,24,4,"CuePresentation",TRUE,"True",4,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",1005,2266867,"0.0-1005.0","altar","rosary","altar",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","False",0.461896339092241,3,"Correct"
45840,8452,"<h1>barrel</h1><br><br><br> Please press space as soon as you recall the target.",32,24,5,"CuePresentation",FALSE,"True",4,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",1009,2279171,"0.0-1009.0","0","barrel","crane",NA,NA,NA,7,NA,NA,NA,NA,NA,0,"True","False",0.375189052412563,2,"Omission"
45842,16363.5999999996,"<h1>flask</h1><br><br><br> Please press space as soon as you recall the target.",32,24,6,"CuePresentation",TRUE,"True",4,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",1013,2298291,"0.0-1013.0","cigar","flask","cigar",NA,NA,NA,21,NA,NA,NA,NA,NA,1,"False","False",0.485236393705821,3,"Correct"
45844,3188.09999999963,"<h1>skewer</h1><br><br><br> Please press space as soon as you recall the target.",32,24,7,"CuePresentation",FALSE,"True",4,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",1017,2304859,"0.0-1017.0","0","skewer","tongs",NA,NA,NA,5,NA,NA,NA,NA,NA,0,"True","False",0.999999996637915,5,"Omission"
45846,3219.59999999963,"<h1>horse</h1><br><br><br> Please press space as soon as you recall the target.",32,24,8,"CuePresentation",FALSE,"True",4,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",1021,2310739,"0.0-1021.0","0","horse","pony",NA,NA,NA,12,NA,NA,NA,NA,NA,0,"False","False",0.653305820007919,4,"Omission"
45848,3597.60000000056,"<h1>sand</h1><br><br><br> Please press space as soon as you recall the target.",32,24,9,"CuePresentation",TRUE,"True",4,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",1025,2317012,"0.0-1025.0","puddle","sand","puddle",NA,NA,NA,23,NA,NA,NA,NA,NA,1,"False","False",0.676405431577326,4,"Correct"
45850,2148.5,"<h1>yarn</h1><br><br><br> Please press space as soon as you recall the target.",32,24,10,"CuePresentation",FALSE,"True",4,"","","True","11_8_2023_9_27_59","m0b629jmgbb24uj","html-keyboard-response",1029,2322755,"0.0-1029.0","0","yarn","alpaca",NA,NA,NA,2,NA,NA,NA,NA,NA,0,"True","False",0.730008656413105,4,"Omission"
45961,4166.39999999851,"<h1>chips</h1><br><br><br> Please press space as soon as you recall the target.",32,16,1,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",217,553431,"0.0-217.0","potato","chips","potato",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","True",0.603917424192587,4,"Correct"
45963,2142.40000000224,"<h1>girl</h1><br><br><br> Please press space as soon as you recall the target.",32,16,2,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",221,562591,"0.0-221.0","chick","girl","chick",NA,NA,NA,15,NA,NA,NA,NA,NA,1,"False","True",0.624724496623479,4,"Correct"
45965,1947.39999999851,"<h1>chili</h1><br><br><br> Please press space as soon as you recall the target.",32,16,3,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",225,571551,"0.0-225.0","clove","chili","clove",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.713132070649667,4,"Correct"
45967,2661.40000000224,"<h1>cocoon</h1><br><br><br> Please press space as soon as you recall the target.",32,16,4,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",229,581231,"0.0-229.0","yogurt","cocoon","yogurt",NA,NA,NA,14,NA,NA,NA,NA,NA,1,"False","True",0.135617011678999,1,"Correct"
45969,6685.60000000149,"<h1>tiger</h1><br><br><br> Please press space as soon as you recall the target.",32,16,5,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",233,594935,"0.0-233.0","panda","tiger","panda",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",1.0000000621733,5,"Correct"
45971,7743.69999999925,"<h1>walnut</h1><br><br><br> Please press space as soon as you recall the target.",32,16,6,"CuePresentation",FALSE,"True",1,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",237,609694,"0.0-237.0","0","walnut","earwig",NA,NA,NA,2,NA,NA,NA,NA,NA,0,"True","True",0.242173377562161,2,"Omission"
45973,2565.29999999702,"<h1>alpaca</h1><br><br><br> Please press space as soon as you recall the target.",32,16,7,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",241,619270,"0.0-241.0","yarn","alpaca","yarn",NA,NA,NA,11,NA,NA,NA,NA,NA,1,"False","True",0.730008656413105,4,"Correct"
45975,2984.10000000149,"<h1>binder</h1><br><br><br> Please press space as soon as you recall the target.",32,16,8,"CuePresentation",TRUE,"True",1,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",245,629278,"0.0-245.0","weed","binder","weed",NA,NA,NA,10,NA,NA,NA,NA,NA,1,"False","True",0.193818930259629,1,"Correct"
45977,7162,"<h1>hanger</h1><br><br><br> Please press space as soon as you recall the target.",32,16,9,"CuePresentation",FALSE,"True",1,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",249,643454,"0.0-249.0","0","hanger","lime",NA,NA,NA,4,NA,NA,NA,NA,NA,0,"True","True",0.177170693013488,1,"Omission"
45979,1168.89999999851,"<h1>moth</h1><br><br><br> Please press space as soon as you recall the target.",32,16,10,"CuePresentation",FALSE,"True",1,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",253,651638,"0.0-253.0","fungu","moth","fungus",NA,NA,NA,5,NA,NA,NA,NA,NA,0,"True","True",0.421186232744235,3,"Misspelled Intrusion"
46125,5511.5,"<h1>globe</h1><br><br><br> Please press space as soon as you recall the target.",32,28,1,"CuePresentation",TRUE,"True",2,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",569,1525851,"0.0-569.0","coal","globe","coal",NA,NA,NA,13,NA,NA,NA,NA,NA,1,"False","True",0.0521687423182363,1,"Correct"
46127,12446.6000000015,"<h1>lens</h1><br><br><br> Please press space as soon as you recall the target.",32,28,2,"CuePresentation",FALSE,"True",2,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",573,1545315,"0.0-573.0","zipper","lens","crepe",NA,NA,NA,5,NA,NA,NA,NA,NA,0,"True","True",0.0896239999584382,1,"Intrusion"
46129,4663,"<h1>kiwi</h1><br><br><br> Please press space as soon as you recall the target.",32,28,3,"CuePresentation",TRUE,"True",2,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",577,1556995,"0.0-577.0","apple","kiwi","apple",NA,NA,NA,16,NA,NA,NA,NA,NA,1,"False","True",0.630507650883796,4,"Correct"
46131,4583.89999999851,"<h1>sundae</h1><br><br><br> Please press space as soon as you recall the target.",32,28,4,"CuePresentation",TRUE,"True",2,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",581,1568595,"0.0-581.0","sushi","sundae","sushi",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.610210725864509,4,"Correct"
46133,1470.69999999925,"<h1>eagle</h1><br><br><br> Please press space as soon as you recall the target.",32,28,5,"CuePresentation",TRUE,"True",2,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",585,1577083,"0.0-585.0","hawk","eagle","hawk",NA,NA,NA,10,NA,NA,NA,NA,NA,1,"False","True",1.00000004736111,5,"Correct"
46135,2528.5,"<h1>buckle</h1><br><br><br> Please press space as soon as you recall the target.",32,28,6,"CuePresentation",TRUE,"True",2,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",589,1586626,"0.0-589.0","zipper","buckle","zipper",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",0.948896955583809,5,"Correct"
46137,16816.0999999978,"<h1>camper</h1><br><br><br> Please press space as soon as you recall the target.",32,28,7,"CuePresentation",FALSE,"True",2,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",593,1610459,"0.0-593.0","0","camper","closet",NA,NA,NA,17,NA,NA,NA,NA,NA,0,"False","True",0.336314072358579,2,"Omission"
46139,8455.59999999776,"<h1>cobra</h1><br><br><br> Please press space as soon as you recall the target.",32,28,8,"CuePresentation",TRUE,"True",2,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",597,1625930,"0.0-597.0","coyote","cobra","coyote",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.579578025639824,3,"Correct"
46141,18744.200000003,"<h1>camel</h1><br><br><br> Please press space as soon as you recall the target.",32,28,9,"CuePresentation",FALSE,"True",2,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",601,1651690,"0.0-601.0","0","camel","crutch",NA,NA,NA,4,NA,NA,NA,NA,NA,0,"True","True",0.366853562408624,2,"Omission"
46143,4705.39999999851,"<h1>rope</h1><br><br><br> Please press space as soon as you recall the target.",32,28,10,"CuePresentation",TRUE,"True",2,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",605,1663410,"0.0-605.0","skunk","rope","skunk",NA,NA,NA,27,NA,NA,NA,NA,NA,1,"False","True",0.323396853922166,2,"Correct"
46223,5422.80000000075,"<h1>donkey</h1><br><br><br> Please press space as soon as you recall the target.",32,6,1,"CuePresentation",FALSE,"True",3,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",745,2010263,"0.0-745.0","thone","donkey","throne",NA,NA,NA,2,NA,NA,NA,NA,NA,0,"True","True",0.108564855475739,1,"Misspelled Intrusion"
46225,3912.5,"<h1>crumb</h1><br><br><br> Please press space as soon as you recall the target.",32,6,2,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",749,2021193,"0.0-749.0","muffin","crumb","muffin",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.999999975253751,5,"Correct"
46227,2311.70000000298,"<h1>badger</h1><br><br><br> Please press space as soon as you recall the target.",32,6,3,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",753,2030527,"0.0-753.0","acorn","badger","acorn",NA,NA,NA,1,NA,NA,NA,NA,NA,1,"False","True",0.168680108473489,1,"Correct"
46229,2331.10000000149,"<h1>jewel</h1><br><br><br> Please press space as soon as you recall the target.",32,6,4,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",757,2039872,"0.0-757.0","ruby","jewel","ruby",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.648686774326804,4,"Correct"
46231,1660.30000000075,"<h1>roll</h1><br><br><br> Please press space as soon as you recall the target.",32,6,5,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",761,2048552,"0.0-761.0","leek","roll","leek",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","True",0.228290377679196,2,"Correct"
46233,2890.09999999776,"<h1>tinsel</h1><br><br><br> Please press space as soon as you recall the target.",32,6,6,"CuePresentation",TRUE,"True",3,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",765,2058457,"0.0-765.0","napkin","tinsel","napkin",NA,NA,NA,6,NA,NA,NA,NA,NA,1,"False","True",0.433620537301468,3,"Correct"
